1.716785675858824023e-01,-6.024348370832538491e-02
-3.644802653002265913e-05,7.064113942074465857e-01
-7.601775657563611954e-01,-8.778507777552287950e-01
-1.170853065800936843e+00,4.471939970864461378e-01
-1.439384220480385945e+00,6.273560409359566492e-01
-1.564952285300426293e+00,1.009039624498843324e+00
-3.086364292681006427e-01,8.778140942243675693e-02
-1.512637611829671380e+00,1.221925237946410725e+00
-1.419492857682179032e+00,-9.261256934423717224e-01
6.376244256974979985e-01,1.733797727326471083e+00
-1.233236374190974649e+00,-6.502431854382331178e-01
-7.968385444138187390e-01,1.129274753922016705e+00
-2.503568911429528976e-01,1.553748677958395330e+00
-1.307595294180064149e+00,2.478685676678413774e-01
-7.589576264224567881e-01,-1.251024442412272286e+00
-1.737709540572196953e+00,1.008646563832350296e+00
-2.309124734435831217e-01,-2.637543746549377288e-01
2.082650330513639014e-01,-1.498424273570539533e+00
-2.337756283839074190e+00,-1.040241961101861623e+00
-1.525796396650225928e+00,-4.759791840003632091e-01
-9.740426717488586128e-01,-4.207461826650981118e-01
3.183908397775473409e-01,-1.540903070840216493e+00
-1.964667334107391472e+00,5.497003059804298486e-01
-2.594935737799937581e+00,1.662906419425193238e+00
-2.169374832295480893e+00,-3.575536407224252367e-01
-1.921403396522529672e+00,-6.357398115528063443e-01
-8.724937671440821108e-01,7.000021433053844611e-01
-1.843584581488241447e+00,1.441662295540043548e+00
-1.060968480895160937e+00,-6.975389284519694089e-01
-1.863155624460778981e+00,2.108315023011246292e-01
-7.435126130541398481e-01,2.057411014416768713e-01
-2.616886634358583485e+00,-8.520173248962524815e-01
-3.683183532902153390e-01,9.283977661368882917e-01
4.556420442202890886e-02,-1.239998058245862289e+00
-2.822545535164478814e+00,5.582857789803681303e-01
-1.313134370030570208e+00,-4.970254252766886927e-01
1.053250326527171765e+00,-3.585218591015283396e-01
-2.309039046509204773e-01,-1.114799786267754556e+00
-4.007838991834872244e-01,-9.123305398492292939e-01
-2.912357647530540161e-01,8.790826189514692190e-01
-2.548044764556152586e+00,1.097166674279745679e+00
-2.025348356546943229e-01,6.204254234098052212e-01
-8.724852450798470382e-01,2.204761876361377160e-01
-1.560183059768750047e+00,-1.007258646380866818e+00
-2.687309240715932024e+00,5.613565099200702457e-01
8.952161919844040527e-01,-1.847107973559102834e-01
8.505788468477745168e-01,1.952099868442785380e-01
-1.057380700702384990e+00,1.961501468006635607e-01
-1.166371345874875676e+00,-2.294958982409704973e+00
-2.686008440738723912e+00,-9.440684540142983971e-01
-3.954672709028647315e+00,2.255098309519273370e-01
-1.230245902035869587e+00,-2.579838821985863673e-01
-8.489294338289878894e-01,2.144064808524554500e-01
-6.639892590366935909e-01,-5.602216249119729152e-01
-2.277749042127912293e+00,2.873319963785174735e-01
-1.405072334921181998e+00,-9.937910121161085408e-01
-1.346819227654388662e+00,-1.078830488033596602e+00
6.048137034454735828e-01,8.855832113296526753e-01
-2.939438469185628122e+00,5.739124082306953922e-02
-2.521973259530375433e+00,2.238906521295203067e+00
-2.378356579931045101e+00,-9.049794318267582183e-01
-1.220070104292441115e+00,-1.236874345635226469e+00
-3.235245847250178830e-02,1.727949668505991965e-01
-8.675952921774832127e-02,9.518856726632699550e-01
-2.479077616060931355e+00,-1.001693423978873732e+00
3.149053514212957205e-01,1.144468178894955113e+00
-2.198611365618776237e+00,3.492738543792653361e-02
-2.488942395242147665e+00,3.000766836196780418e-01
-2.343015798786141080e-01,6.218689886756740837e-01
-2.396400155830287648e+00,-4.485673701975071426e-01
-2.017309313140658311e-01,-2.459283635357784048e-01
